TAG         TAG2        CLASS             IN_IFACE    OUT_IFACE   SRC_MAC            DST_MAC            VLAN   COS SRC_AS      DST_AS      BGP_COMMS                AS_PATH                  PREF   MED    PEER_SRC_AS PEER_DST_AS PEER_SRC_IP      PEER_DST_IP      SRC_IP                                         DST_IP                                         SRC_MASK  DST_MASK  SRC_PORT  DST_PORT  TCP_FLAGS  PROTOCOL    TOS    PACKETS               FLOWS                 BYTES
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             121.211.244.60                                 110.173.143.248                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                70.209.53.183                                  0         0         0         0         0          ip          0      1250                  0                     146250
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                195.47.219.81                                  0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                208.52.190.203                                 0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                146.115.86.89                                  0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             104.3.158.71                                   110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.198                                62.210.140.129                                 0         0         0         0         0          ip          0      1750                  0                     122500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.246.163.76                                 110.173.143.33                                 0         0         0         0         0          ip          0      26250                 0                     11126500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.33                                 204.246.163.77                                 0         0         0         0         0          ip          0      14000                 0                     3192000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             64.236.208.27                                  110.173.143.147                                0         0         0         0         0          ip          0      3500                  0                     5313000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                83.252.187.85                                  0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.230                                54.231.244.1                                   0         0         0         0         0          ip          0      17500                 0                     26565000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             175.38.198.108                                 110.173.143.248                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             38.97.193.170                                  110.173.143.147                                0         0         0         0         0          ip          0      3500                  0                     5033000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             81.232.159.52                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.246.163.76                                 110.173.143.35                                 0         0         0         0         0          ip          0      1750                  0                     241500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             62.143.120.70                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             2.248.134.76                                   110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.246.163.76                                 110.173.143.34                                 0         0         0         0         0          ip          0      33250                 0                     23320500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                216.226.55.218                                 0         0         0         0         0          ip          0      5250                  0                     336000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             201.251.43.123                                 110.173.143.97                                 0         0         0         0         0          ip          0      1750                  0                     161000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             83.252.187.85                                  110.173.143.147                                0         0         0         0         0          ip          0      3500                  0                     5313000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.34                                 204.246.163.76                                 0         0         0         0         0          ip          0      5250                  0                     640500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                169.237.101.129                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             166.172.120.161                                110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2499000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             79.180.53.135                                  110.173.143.147                                0         0         0         0         0          ip          0      5250                  0                     7444500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.97                                 192.229.157.200                                0         0         0         0         0          ip          0      1250                  0                     121250
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                208.52.190.203                                 0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                146.115.86.89                                  0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                87.227.9.162                                   0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                50.151.150.6                                   0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                38.97.193.170                                  0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.230                                54.231.244.9                                   0         0         0         0         0          ip          0      7000                  0                     10626000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.244.60.70                                  110.173.143.147                                0         0         0         0         0          ip          0      7000                  0                     10626000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             211.167.241.234                                110.173.143.97                                 0         0         0         0         0          ip          0      1750                  0                     141750
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             69.108.4.238                                   110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.129                                175.44.7.116                                   0         0         0         0         0          ip          0      1750                  0                     2621500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.137                                54.231.244.9                                   0         0         0         0         0          ip          0      1750                  0                     838250
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                46.158.123.136                                 0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.97                                 72.52.104.74                                   0         0         0         0         0          ip          0      1750                  0                     169750
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             54.243.90.226                                  110.173.143.253                                0         0         0         0         0          ip          0      1750                  0                     122500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.97                                 74.203.219.88                                  0         0         0         0         0          ip          0      1250                  0                     181250
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                41.131.107.34                                  0         0         0         0         0          ip          0      1250                  0                     87500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                64.236.208.27                                  0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.248                                103.245.224.21                                 0         0         0         0         0          ip          0      1250                  0                     1897500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                204.244.60.70                                  0         0         0         0         0          ip          0      3500                  0                     224000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             188.187.176.136                                110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2621500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.171                                54.231.244.9                                   0         0         0         0         0          ip          0      7000                  0                     10626000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             54.188.69.169                                  110.173.143.155                                0         0         0         0         0          ip          0      3500                  0                     5313000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             116.90.140.22                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             146.115.86.89                                  110.173.143.147                                0         0         0         0         0          ip          0      3500                  0                     5313000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.170                                54.231.244.9                                   0         0         0         0         0          ip          0      5250                  0                     7969500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             41.131.107.34                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     997500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             142.22.54.114                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2513000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             92.56.113.151                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.156.77.12                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2481500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             115.188.111.236                                110.173.143.248                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.248                                103.245.224.20                                 0         0         0         0         0          ip          0      1250                  0                     1897500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             70.208.100.161                                 110.173.143.169                                0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                77.218.231.20                                  0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.97                                 195.175.255.66                                 0         0         0         0         0          ip          0      1250                  0                     121250
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                162.225.44.177                                 0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.248                                124.181.115.41                                 0         0         0         0         0          ip          0      1250                  0                     1772500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.230                                54.231.244.9                                   0         0         0         0         0          ip          0      19250                 0                     29221500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             121.211.244.60                                 110.173.143.248                                0         0         0         0         0          ip          0      1750                  0                     714000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.246.163.76                                 110.173.143.34                                 0         0         0         0         0          ip          0      14000                 0                     12152000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.230                                54.231.244.1                                   0         0         0         0         0          ip          0      17500                 0                     26565000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.170                                54.231.244.9                                   0         0         0         0         0          ip          0      14000                 0                     21252000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.33                                 204.246.163.77                                 0         0         0         0         0          ip          0      8750                  0                     1907500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.246.163.76                                 110.173.143.33                                 0         0         0         0         0          ip          0      26250                 0                     15802500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.244.60.70                                  110.173.143.147                                0         0         0         0         0          ip          0      7000                  0                     10626000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             73.170.163.173                                 110.173.143.147                                0         0         0         0         0          ip          0      5250                  0                     7969500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.171                                54.231.244.9                                   0         0         0         0         0          ip          0      14000                 0                     21252000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.141                                54.231.244.1                                   0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             109.58.149.223                                 110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2551500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             123.234.50.106                                 110.173.143.214                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             204.246.163.76                                 110.173.143.35                                 0         0         0         0         0          ip          0      3500                  0                     483000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             195.242.151.7                                  110.173.143.147                                0         0         0         0         0          ip          0      3500                  0                     4753000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                204.244.60.70                                  0         0         0         0         0          ip          0      3500                  0                     224000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             146.115.86.89                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             208.52.190.203                                 110.173.143.147                                0         0         0         0         0          ip          0      5250                  0                     7969500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.34                                 204.246.163.76                                 0         0         0         0         0          ip          0      7000                  0                     854000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             138.130.112.41                                 110.173.143.248                                0         0         0         0         0          ip          0      1750                  0                     803250
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             207.10.180.62                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             64.236.208.27                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             71.185.205.194                                 110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     112000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                83.252.187.85                                  0         0         0         0         0          ip          0      3500                  0                     224000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                188.187.176.136                                0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                73.170.163.173                                 0         0         0         0         0          ip          0      2500                  0                     160000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.169                                70.208.100.161                                 0         0         0         0         0          ip          0      1250                  0                     1807500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                79.180.53.135                                  0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.147                                38.97.193.170                                  0         0         0         0         0          ip          0      1250                  0                     80000
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.248                                121.222.58.94                                  0         0         0         0         0          ip          0      1250                  0                     1897500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             116.90.140.22                                  110.173.143.147                                0         0         0         0         0          ip          0      1750                  0                     2656500
0           0           unknown           0           0           00:00:00:00:00:00  00:00:00:00:00:00  0      0   0           0                                    ^$                       0      0      0           0                                             110.173.143.138                                54.231.244.9                                   0         0         0         0         0          ip          0      3500                  0                     5313000
